,chembl_id,Predicted_Value
2206,CHEMBL3183409,[np.float32(6.747692)]
2207,CHEMBL2364639,[np.float32(6.692201)]
2208,CHEMBL502,[np.float32(6.6481376)]
2209,CHEMBL2105638,[np.float32(6.6288567)]
2210,CHEMBL781,[np.float32(6.5718937)]
2211,CHEMBL19299,[np.float32(6.3220105)]
2212,CHEMBL2338329,[np.float32(6.2393484)]
2213,CHEMBL1623,[np.float32(6.1331315)]
2214,CHEMBL157101,[np.float32(5.9818106)]
2215,CHEMBL1200733,[np.float32(5.8937807)]
2216,CHEMBL1133,[np.float32(5.814047)]
2217,CHEMBL1200759,[np.float32(5.6931844)]
2218,CHEMBL738,[np.float32(nan)]
2219,CHEMBL1200354,[np.float32(nan)]
2220,CHEMBL1237135,[np.float32(6.488356)]
2221,CHEMBL1350,[np.float32(6.4495745)]
2222,CHEMBL1200420,[np.float32(6.390768)]
2223,CHEMBL3989570,[np.float32(6.336746)]
2224,CHEMBL4585668,[np.float32(6.3060956)]
2225,CHEMBL104,[np.float32(6.289264)]
2226,CHEMBL189171,[np.float32(6.275148)]
2227,CHEMBL237500,[np.float32(6.25853)]
2228,CHEMBL24924,[np.float32(6.21484)]
2229,CHEMBL295698,[np.float32(6.2098665)]
2230,CHEMBL32800,[np.float32(6.1888156)]
2231,CHEMBL3707248,[np.float32(6.111395)]
2232,CHEMBL1201342,[np.float32(6.0963182)]
2233,CHEMBL728,[np.float32(5.9528704)]
2234,CHEMBL578,[np.float32(5.932917)]
2235,CHEMBL900,[np.float32(5.930514)]
2236,CHEMBL1707,[np.float32(5.9039183)]
2237,CHEMBL1180725,[np.float32(5.9035344)]
2238,CHEMBL1520,[np.float32(5.899649)]
2239,CHEMBL1144,[np.float32(5.8964286)]
2240,CHEMBL3989833,[np.float32(5.884773)]
2241,CHEMBL1172,[np.float32(5.828611)]
2242,CHEMBL711,[np.float32(5.8155985)]
2243,CHEMBL1229,[np.float32(5.77351)]
2244,CHEMBL1689063,[np.float32(5.7245336)]
2245,CHEMBL1789842,[np.float32(5.7121873)]
2246,CHEMBL1201236,[np.float32(5.6900377)]
2247,CHEMBL967,[np.float32(5.686556)]
2248,CHEMBL1430,[np.float32(5.6646967)]
2249,CHEMBL1004,[np.float32(5.660248)]
2250,CHEMBL1607273,[np.float32(5.65441)]
2251,CHEMBL1228,[np.float32(5.634111)]
2252,CHEMBL1695,[np.float32(5.6148324)]
2253,CHEMBL1201759,[np.float32(5.588929)]
2254,CHEMBL1200534,[np.float32(5.583183)]
2255,CHEMBL2364612,[np.float32(5.5491877)]
2256,CHEMBL11662,[np.float32(5.522967)]
2257,CHEMBL568,[np.float32(5.522437)]
2258,CHEMBL415,[np.float32(5.5061607)]
2259,CHEMBL477772,[np.float32(5.504608)]
2260,CHEMBL1083659,[np.float32(5.4523964)]
2261,CHEMBL43,[np.float32(5.4055214)]
2262,CHEMBL225072,[np.float32(5.3171544)]
2263,CHEMBL1200873,[np.float32(5.3099093)]
2264,CHEMBL282121,[np.float32(5.2538915)]
2265,CHEMBL1201222,[np.float32(5.252179)]
2266,CHEMBL254316,[np.float32(5.220544)]
2267,CHEMBL4101807,[np.float32(5.204186)]
2268,CHEMBL4297610,[np.float32(5.1847577)]
2269,CHEMBL1788386,[np.float32(5.141473)]
2270,CHEMBL5095049,[np.float32(5.137826)]
2271,CHEMBL601,[np.float32(5.0682435)]
2272,CHEMBL1336,[np.float32(5.0510554)]
2273,CHEMBL308954,[np.float32(4.978551)]
2274,CHEMBL1198,[np.float32(4.95916)]
2275,CHEMBL473159,[np.float32(4.952388)]
2276,CHEMBL1237105,[np.float32(4.9512854)]
2277,CHEMBL1194,[np.float32(4.926769)]
2278,CHEMBL905,[np.float32(4.870975)]
2279,CHEMBL1442422,[np.float32(4.8352156)]
2280,CHEMBL1583,[np.float32(4.8092756)]
2281,CHEMBL315985,[np.float32(4.808476)]
2282,CHEMBL1075,[np.float32(4.7836413)]
2283,CHEMBL986,[np.float32(4.7330985)]
2284,CHEMBL146095,[np.float32(4.707077)]
2285,CHEMBL799,[np.float32(4.6586742)]
2286,CHEMBL550495,[np.float32(4.6320763)]
2287,CHEMBL41355,[np.float32(4.6270046)]
2288,CHEMBL21333,[np.float32(4.587009)]
2289,CHEMBL965,[np.float32(4.5720725)]
2290,CHEMBL741,[np.float32(4.569444)]
2291,CHEMBL446061,[np.float32(4.5165553)]
2292,CHEMBL1614637,[np.float32(4.4086213)]
2293,CHEMBL713,[np.float32(4.271603)]
2294,CHEMBL1540,[np.float32(4.260284)]
2295,CHEMBL628,[np.float32(4.250088)]
2296,CHEMBL244888,[np.float32(4.2381124)]
2297,CHEMBL863,[np.float32(4.234111)]
2298,CHEMBL255044,[np.float32(4.1229463)]
2299,CHEMBL944,[np.float32(4.1187963)]
2300,CHEMBL424,[np.float32(3.8821106)]
2301,CHEMBL57,[np.float32(3.8233635)]
2302,CHEMBL498847,[np.float32(3.7684762)]
2303,CHEMBL92401,[np.float32(3.6009817)]
2304,CHEMBL437,[np.float32(3.501887)]
2305,CHEMBL1604,[np.float32(3.3534396)]
2306,CHEMBL748,[np.float32(3.3506978)]
2307,CHEMBL869,[np.float32(3.317799)]
2308,CHEMBL1201110,[np.float32(3.2825594)]
2309,CHEMBL1370561,[np.float32(3.1114898)]
2310,CHEMBL539,[np.float32(2.9937239)]
2311,CHEMBL3301611,[np.float32(2.4455414)]
2312,CHEMBL1200772,[np.float32(nan)]
2313,CHEMBL1568276,[np.float32(nan)]
2314,CHEMBL754,[np.float32(nan)]
2315,CHEMBL1200850,[np.float32(nan)]
2316,CHEMBL1697768,[np.float32(nan)]
2317,CHEMBL1615371,[np.float32(nan)]
2318,CHEMBL1439,[np.float32(nan)]
2319,CHEMBL1200845,[np.float32(8.452757)]
2320,CHEMBL1152,[np.float32(7.627202)]
2321,CHEMBL504760,[np.float32(7.4996514)]
2322,CHEMBL1323,[np.float32(7.487537)]
2323,CHEMBL1200980,[np.float32(7.4826026)]
2324,CHEMBL1201149,[np.float32(7.479622)]
2325,CHEMBL1200472,[np.float32(7.2694917)]
2326,CHEMBL1095097,[np.float32(7.127988)]
2327,CHEMBL1685,[np.float32(7.033433)]
2328,CHEMBL691,[np.float32(6.9580426)]
2329,CHEMBL1276308,[np.float32(6.803148)]
2330,CHEMBL1201766,[np.float32(6.789186)]
2331,CHEMBL1565476,[np.float32(6.740629)]
2332,CHEMBL1642,[np.float32(6.6598186)]
2333,CHEMBL46286,[np.float32(6.5694256)]
2334,CHEMBL1621597,[np.float32(6.3228087)]
2335,CHEMBL1773,[np.float32(6.225792)]
2336,CHEMBL83,[np.float32(6.0697174)]
2337,CHEMBL672,[np.float32(5.9488797)]
2338,CHEMBL17860,[np.float32(5.8523917)]
2339,CHEMBL473,[np.float32(5.729354)]
2340,CHEMBL2106615,[np.float32(5.7075872)]
2341,CHEMBL33864,[np.float32(5.69482)]
2342,CHEMBL3547132,[np.float32(5.652298)]
2343,CHEMBL119,[np.float32(5.488647)]
2344,CHEMBL1900528,[np.float32(5.4400887)]
2345,CHEMBL644,[np.float32(5.437153)]
2346,CHEMBL2216870,[np.float32(5.420644)]
2347,CHEMBL290106,[np.float32(5.2232647)]
2348,CHEMBL2095223,[np.float32(5.108175)]
2349,CHEMBL1200748,[np.float32(5.100428)]
2350,CHEMBL25105,[np.float32(4.93672)]
2351,CHEMBL1201260,[np.float32(4.8952866)]
2352,CHEMBL667,[np.float32(4.7696776)]
2353,CHEMBL461522,[np.float32(4.601791)]
2354,CHEMBL1200709,[np.float32(4.47153)]
2355,CHEMBL374731,[np.float32(4.4467998)]
2356,CHEMBL64195,[np.float32(4.31808)]
2357,CHEMBL1257051,[np.float32(4.250816)]
2358,CHEMBL1200952,[np.float32(4.076146)]
2359,CHEMBL1616046,[np.float32(-4.4749427)]
2360,CHEMBL1200388,[np.float32(nan)]
2361,CHEMBL2146124,[np.float32(nan)]
2362,CHEMBL112570,[np.float32(7.4415703)]
2363,CHEMBL1744447,[np.float32(nan)]
2364,CHEMBL2397415,[np.float32(6.984241)]
2365,CHEMBL807,[np.float32(6.823715)]
2366,CHEMBL1096882,[np.float32(6.8232913)]
2367,CHEMBL1551,[np.float32(6.7292666)]
2368,CHEMBL2396661,[np.float32(6.673231)]
2369,CHEMBL223228,[np.float32(6.667782)]
2370,CHEMBL1508,[np.float32(6.530769)]
2371,CHEMBL3989750,[np.float32(6.45479)]
2372,CHEMBL3311228,[np.float32(6.4351807)]
2373,CHEMBL1303,[np.float32(6.202142)]
2374,CHEMBL1238,[np.float32(6.0302997)]
2375,CHEMBL24072,[np.float32(6.0231047)]
2376,CHEMBL3183184,[np.float32(5.9503803)]
2377,CHEMBL5315052,[np.float32(5.8467674)]
2378,CHEMBL654,[np.float32(5.7697244)]
2379,CHEMBL22242,[np.float32(5.7227626)]
2380,CHEMBL796,[np.float32(5.6980286)]
2381,CHEMBL1657,[np.float32(5.5371118)]
2382,CHEMBL589,[np.float32(5.5018187)]
2383,CHEMBL1159,[np.float32(5.480011)]
2384,CHEMBL1946170,[np.float32(5.451793)]
2385,CHEMBL855,[np.float32(5.380451)]
2386,CHEMBL1200636,[np.float32(5.198026)]
2387,CHEMBL2251240,[np.float32(5.1448016)]
2388,CHEMBL473417,[np.float32(5.1022186)]
2389,CHEMBL3989676,[np.float32(4.8641896)]
2390,CHEMBL4299851,[np.float32(4.822652)]
2391,CHEMBL64894,[np.float32(4.779069)]
2392,CHEMBL1201049,[np.float32(4.744895)]
2393,CHEMBL121,[np.float32(4.6462355)]
2394,CHEMBL537,[np.float32(4.6076007)]
2395,CHEMBL48582,[np.float32(4.591056)]
2396,CHEMBL1697744,[np.float32(4.5098205)]
2397,CHEMBL1715,[np.float32(4.092439)]
2398,CHEMBL1588,[np.float32(3.687246)]
2399,CHEMBL5,[np.float32(3.5642443)]
2400,CHEMBL704,[np.float32(3.3783514)]
2401,CHEMBL284906,[np.float32(3.3690183)]
2402,CHEMBL1201198,[np.float32(3.3107896)]
2403,CHEMBL2096648,[np.float32(-0.025435401)]
2404,CHEMBL3989569,[np.float32(nan)]
2405,CHEMBL1200530,[np.float32(nan)]
2406,CHEMBL1697708,[np.float32(nan)]
2407,CHEMBL1497,[np.float32(7.7904196)]
2408,CHEMBL5315056,[np.float32(7.774631)]
2409,CHEMBL3545058,[np.float32(nan)]
2410,CHEMBL1117,[np.float32(7.4879026)]
2411,CHEMBL494753,[np.float32(7.393997)]
2412,CHEMBL19019,[np.float32(7.390047)]
2413,CHEMBL1639,[np.float32(7.375487)]
2414,CHEMBL2364638,[np.float32(7.344308)]
2415,CHEMBL1085,[np.float32(7.3098426)]
2416,CHEMBL834,[np.float32(7.2516565)]
2417,CHEMBL963,[np.float32(7.230066)]
2418,CHEMBL1204187,[np.float32(7.2050467)]
2419,CHEMBL398707,[np.float32(7.202025)]
2420,CHEMBL5314588,[np.float32(7.084)]
2421,CHEMBL2218896,[np.float32(7.028235)]
2422,CHEMBL1621,[np.float32(6.936772)]
2423,CHEMBL1200500,[np.float32(6.8393955)]
2424,CHEMBL85,[np.float32(6.7552624)]
2425,CHEMBL1201356,[np.float32(6.7429347)]
2426,CHEMBL1201354,[np.float32(6.719988)]
2427,CHEMBL1257040,[np.float32(6.581791)]
2428,CHEMBL940,[np.float32(6.4254622)]
2429,CHEMBL118,[np.float32(6.41972)]
2430,CHEMBL418995,[np.float32(6.4049225)]
2431,CHEMBL53418,[np.float32(6.369866)]
2432,CHEMBL46469,[np.float32(6.3320556)]
2433,CHEMBL517,[np.float32(6.301979)]
2434,CHEMBL1519,[np.float32(6.1839056)]
2435,CHEMBL285802,[np.float32(6.0933456)]
2436,CHEMBL1569,[np.float32(6.0891232)]
2437,CHEMBL365795,[np.float32(6.0686197)]
2438,CHEMBL471737,[np.float32(6.0285125)]
2439,CHEMBL838,[np.float32(6.013685)]
2440,CHEMBL388590,[np.float32(5.976335)]
2441,CHEMBL46,[np.float32(5.9749894)]
2442,CHEMBL946,[np.float32(5.821077)]
2443,CHEMBL1523964,[np.float32(5.757772)]
2444,CHEMBL1200803,[np.float32(5.7046776)]
2445,CHEMBL753,[np.float32(5.698895)]
2446,CHEMBL253376,[np.float32(5.6986504)]
2447,CHEMBL54976,[np.float32(5.6419983)]
2448,CHEMBL1200570,[np.float32(5.6397734)]
2449,CHEMBL761,[np.float32(5.635791)]
2450,CHEMBL535,[np.float32(5.6304154)]
2451,CHEMBL254857,[np.float32(5.6135144)]
2452,CHEMBL22108,[np.float32(5.5580826)]
2453,CHEMBL1199080,[np.float32(5.515192)]
2454,CHEMBL45029,[np.float32(5.5037456)]
2455,CHEMBL1200822,[np.float32(5.4941154)]
2456,CHEMBL253371,[np.float32(5.4186497)]
2457,CHEMBL953,[np.float32(5.408792)]
2458,CHEMBL75753,[np.float32(5.400247)]
2459,CHEMBL647,[np.float32(5.36357)]
2460,CHEMBL1262,[np.float32(5.362442)]
2461,CHEMBL1200735,[np.float32(5.357411)]
2462,CHEMBL277100,[np.float32(5.338993)]
2463,CHEMBL224325,[np.float32(5.3325887)]
2464,CHEMBL1788132,[np.float32(5.3023925)]
2465,CHEMBL2107834,[np.float32(5.2851562)]
2466,CHEMBL1286,[np.float32(5.251653)]
2467,CHEMBL3545181,[np.float32(5.2309647)]
2468,CHEMBL524,[np.float32(5.1567974)]
2469,CHEMBL2062264,[np.float32(5.140772)]
2470,CHEMBL3989931,[np.float32(5.1147494)]
2471,CHEMBL1241,[np.float32(5.0765057)]
2472,CHEMBL431770,[np.float32(5.0733156)]
2473,CHEMBL1201734,[np.float32(5.0536175)]
2474,CHEMBL1908370,[np.float32(4.9534664)]
2475,CHEMBL498,[np.float32(4.905846)]
2476,CHEMBL1187011,[np.float32(4.90157)]
2477,CHEMBL4164059,[np.float32(4.850799)]
2478,CHEMBL5314649,[np.float32(4.850008)]
2479,CHEMBL121626,[np.float32(4.6409993)]
2480,CHEMBL595,[np.float32(4.5714607)]
2481,CHEMBL1321,[np.float32(4.519015)]
2482,CHEMBL460287,[np.float32(4.4457855)]
2483,CHEMBL55400,[np.float32(4.101816)]
2484,CHEMBL3351077,[np.float32(4.1013203)]
2485,CHEMBL1200941,[np.float32(3.9852223)]
2486,CHEMBL428880,[np.float32(3.741777)]
2487,CHEMBL65794,[np.float32(3.4848485)]
2488,CHEMBL1446813,[np.float32(3.4810257)]
2489,CHEMBL1329455,[np.float32(3.3841844)]
2490,CHEMBL19,[np.float32(3.3532095)]
2491,CHEMBL1200895,[np.float32(3.2966645)]
2492,CHEMBL1200869,[np.float32(2.7798917)]
2493,CHEMBL573,[np.float32(2.675267)]
2494,CHEMBL985,[np.float32(0.7827278)]
2495,CHEMBL142438,[np.float32(-2.2030902)]
2496,CHEMBL2106191,[np.float32(nan)]
2497,CHEMBL4535757,[np.float32(7.6867876)]
2498,CHEMBL1200908,[np.float32(7.6345162)]
2499,CHEMBL1159650,[np.float32(7.5020876)]
2500,CHEMBL4105630,[np.float32(7.4969316)]
2501,CHEMBL976,[np.float32(7.2742043)]
2502,CHEMBL1201139,[np.float32(7.197022)]
2503,CHEMBL1963681,[np.float32(7.1408014)]
2504,CHEMBL3707320,[np.float32(6.919288)]
2505,CHEMBL271227,[np.float32(6.859736)]
2506,CHEMBL3233142,[np.float32(6.804695)]
2507,CHEMBL240597,[np.float32(6.728743)]
2508,CHEMBL2035187,[np.float32(6.6890335)]
2509,CHEMBL459324,[np.float32(6.676134)]
2510,CHEMBL524004,[np.float32(6.562725)]
2511,CHEMBL1201232,[np.float32(6.4965463)]
2512,CHEMBL5095051,[np.float32(6.1741514)]
2513,CHEMBL1054,[np.float32(6.110045)]
2514,CHEMBL73234,[np.float32(6.1067166)]
2515,CHEMBL125,[np.float32(6.0678763)]
2516,CHEMBL990,[np.float32(5.9738436)]
2517,CHEMBL2364609,[np.float32(5.93058)]
2518,CHEMBL4298137,[np.float32(5.8975797)]
2519,CHEMBL3707243,[np.float32(5.858033)]
2520,CHEMBL1200776,[np.float32(5.761383)]
2521,CHEMBL4594251,[np.float32(5.6857295)]
2522,CHEMBL6437,[np.float32(5.673491)]
2523,CHEMBL25202,[np.float32(5.5437903)]
2524,CHEMBL1201733,[np.float32(5.504832)]
2525,CHEMBL3545368,[np.float32(5.477394)]
2526,CHEMBL1200395,[np.float32(5.3889055)]
2527,CHEMBL2105458,[np.float32(5.2936044)]
2528,CHEMBL11,[np.float32(5.230492)]
2529,CHEMBL978,[np.float32(5.1929626)]
2530,CHEMBL1200964,[np.float32(5.0669894)]
2531,CHEMBL1187417,[np.float32(4.8798423)]
2532,CHEMBL778,[np.float32(4.870804)]
2533,CHEMBL558,[np.float32(4.8699584)]
2534,CHEMBL1696,[np.float32(4.709188)]
2535,CHEMBL2104251,[np.float32(4.704009)]
2536,CHEMBL1219,[np.float32(4.540443)]
2537,CHEMBL9,[np.float32(4.487835)]
2538,CHEMBL1200787,[np.float32(4.251201)]
2539,CHEMBL680,[np.float32(4.198074)]
2540,CHEMBL1599,[np.float32(3.753067)]
2541,CHEMBL2003538,[np.float32(3.2803695)]
2542,CHEMBL2111286,[np.float32(nan)]
2543,CHEMBL1201020,[np.float32(7.2339606)]
2544,CHEMBL592,[np.float32(7.0373297)]
2545,CHEMBL1533,[np.float32(7.008201)]
2546,CHEMBL3989510,[np.float32(6.821743)]
2547,CHEMBL314437,[np.float32(6.760394)]
2548,CHEMBL2110732,[np.float32(6.594317)]
2549,CHEMBL2218894,[np.float32(nan)]
2550,CHEMBL1200806,[np.float32(nan)]
2551,CHEMBL1200365,[np.float32(nan)]
2552,CHEMBL535650,[np.float32(7.8620725)]
2553,CHEMBL1200907,[np.float32(6.8158007)]
2554,CHEMBL383634,[np.float32(6.622247)]
2555,CHEMBL622,[np.float32(6.459106)]
2556,CHEMBL107,[np.float32(6.456691)]
2557,CHEMBL655,[np.float32(6.4296207)]
2558,CHEMBL526,[np.float32(6.372813)]
2559,CHEMBL1618102,[np.float32(6.361983)]
2560,CHEMBL1201251,[np.float32(6.3043227)]
2561,CHEMBL2010601,[np.float32(6.0582433)]
2562,CHEMBL325109,[np.float32(5.985333)]
2563,CHEMBL503,[np.float32(5.864695)]
2564,CHEMBL1492500,[np.float32(5.741546)]
2565,CHEMBL1201765,[np.float32(5.6518264)]
2566,CHEMBL1650443,[np.float32(5.3963113)]
2567,CHEMBL1201780,[np.float32(5.2928233)]
2568,CHEMBL1201163,[np.float32(5.280388)]
2569,CHEMBL1094636,[np.float32(5.225623)]
2570,CHEMBL1201784,[np.float32(5.1752553)]
2571,CHEMBL3989844,[np.float32(5.1077404)]
2572,CHEMBL483254,[np.float32(5.1011887)]
2573,CHEMBL1364,[np.float32(4.8068757)]
2574,CHEMBL1692,[np.float32(4.804491)]
2575,CHEMBL1289494,[np.float32(4.7702303)]
2576,CHEMBL480,[np.float32(4.751006)]
2577,CHEMBL2105669,[np.float32(4.710424)]
2578,CHEMBL1148,[np.float32(4.6782217)]
2579,CHEMBL29,[np.float32(4.5094256)]
2580,CHEMBL288470,[np.float32(4.427518)]
2581,CHEMBL1200725,[np.float32(4.288528)]
2582,CHEMBL43452,[np.float32(3.9264383)]
2583,CHEMBL1201314,[np.float32(3.7743773)]
2584,CHEMBL1541,[np.float32(3.5812263)]
2585,CHEMBL14,[np.float32(3.3408985)]
2586,CHEMBL1308,[np.float32(2.6779392)]
2587,CHEMBL1234886,[np.float32(-4.7254987)]
2588,CHEMBL1126,[np.float32(nan)]
2589,CHEMBL1201014,[np.float32(nan)]
2590,CHEMBL1201231,[np.float32(8.537381)]
2591,CHEMBL1863513,[np.float32(7.6848063)]
2592,CHEMBL1200848,[np.float32(7.409677)]
2593,CHEMBL1201127,[np.float32(7.3933315)]
2594,CHEMBL1170,[np.float32(7.281351)]
2595,CHEMBL982,[np.float32(7.215018)]
2596,CHEMBL1676,[np.float32(7.197878)]
2597,CHEMBL1200622,[np.float32(7.0783997)]
2598,CHEMBL1201341,[np.float32(6.9282327)]
2599,CHEMBL485,[np.float32(6.9279537)]
2600,CHEMBL588,[np.float32(6.674708)]
2601,CHEMBL1025,[np.float32(6.639382)]
2602,CHEMBL4299940,[np.float32(6.6274495)]
2603,CHEMBL3545059,[np.float32(6.5269594)]
2604,CHEMBL144673,[np.float32(6.382061)]
2605,CHEMBL434,[np.float32(6.259464)]
2606,CHEMBL1201335,[np.float32(6.257364)]
2607,CHEMBL877,[np.float32(6.0830116)]
2608,CHEMBL772,[np.float32(6.037307)]
2609,CHEMBL1256786,[np.float32(5.941802)]
2610,CHEMBL4594250,[np.float32(5.937756)]
2611,CHEMBL1722209,[np.float32(5.749117)]
2612,CHEMBL1200795,[np.float32(5.740109)]
2613,CHEMBL2105682,[np.float32(5.6011195)]
2614,CHEMBL1215,[np.float32(5.5041194)]
2615,CHEMBL559180,[np.float32(5.4235177)]
2616,CHEMBL459265,[np.float32(5.3232923)]
2617,CHEMBL3989406,[np.float32(5.29043)]
2618,CHEMBL1201023,[np.float32(5.173764)]
2619,CHEMBL1567,[np.float32(5.117154)]
2620,CHEMBL130,[np.float32(5.081602)]
2621,CHEMBL3989820,[np.float32(5.054073)]
2622,CHEMBL56564,[np.float32(5.021884)]
2623,CHEMBL4298139,[np.float32(5.007228)]
2624,CHEMBL1774461,[np.float32(5.0043015)]
2625,CHEMBL2103837,[np.float32(4.9560313)]
2626,CHEMBL1790041,[np.float32(4.8980536)]
2627,CHEMBL2062257,[np.float32(4.8887067)]
2628,CHEMBL1202,[np.float32(4.7286983)]
2629,CHEMBL893,[np.float32(4.4630322)]
2630,CHEMBL1452696,[np.float32(4.415726)]
2631,CHEMBL2106660,[np.float32(4.3134236)]
2632,CHEMBL455,[np.float32(3.8641346)]
2633,CHEMBL5095420,[np.float32(3.8551304)]
2634,CHEMBL1398126,[np.float32(2.7371173)]
2635,CHEMBL504,[np.float32(1.4823532)]
2636,CHEMBL2105613,[np.float32(nan)]
2637,CHEMBL1567328,[np.float32(nan)]
2638,CHEMBL656,[np.float32(7.138795)]
2639,CHEMBL1256,[np.float32(6.646544)]
2640,CHEMBL3989867,[np.float32(nan)]
2641,CHEMBL2106643,[np.float32(nan)]
2642,CHEMBL1201119,[np.float32(nan)]
2643,CHEMBL1200386,[np.float32(7.260372)]
2644,CHEMBL4582651,[np.float32(6.8791046)]
2645,CHEMBL154,[np.float32(6.535135)]
2646,CHEMBL1201213,[np.float32(6.5061426)]
2647,CHEMBL1628502,[np.float32(6.392207)]
2648,CHEMBL259209,[np.float32(6.2849836)]
2649,CHEMBL1200851,[np.float32(6.1754875)]
2650,CHEMBL866,[np.float32(6.152374)]
2651,CHEMBL1874750,[np.float32(6.1345673)]
2652,CHEMBL376897,[np.float32(6.112282)]
2653,CHEMBL19490,[np.float32(6.082503)]
2654,CHEMBL1200914,[np.float32(5.970376)]
2655,CHEMBL1628227,[np.float32(5.9412208)]
2656,CHEMBL1088,[np.float32(5.927919)]
2657,CHEMBL294199,[np.float32(5.873341)]
2658,CHEMBL1089221,[np.float32(5.7566853)]
2659,CHEMBL1201216,[np.float32(5.7291656)]
2660,CHEMBL3137318,[np.float32(5.650687)]
2661,CHEMBL1221,[np.float32(5.499473)]
2662,CHEMBL1659,[np.float32(5.449929)]
2663,CHEMBL4297534,[np.float32(5.349817)]
2664,CHEMBL1770,[np.float32(5.3004923)]
2665,CHEMBL898,[np.float32(5.242934)]
2666,CHEMBL3989691,[np.float32(5.1789618)]
2667,CHEMBL31,[np.float32(5.075654)]
2668,CHEMBL530,[np.float32(5.07095)]
2669,CHEMBL1279,[np.float32(4.7442317)]
2670,CHEMBL175691,[np.float32(4.672497)]
2671,CHEMBL590,[np.float32(4.592385)]
2672,CHEMBL222645,[np.float32(4.4914455)]
2673,CHEMBL1201171,[np.float32(4.4029317)]
2674,CHEMBL2106794,[np.float32(4.275336)]
2675,CHEMBL612,[np.float32(4.209468)]
2676,CHEMBL1115,[np.float32(3.9284723)]
2677,CHEMBL1200610,[np.float32(3.9277444)]
2678,CHEMBL541,[np.float32(3.8946815)]
2679,CHEMBL21,[np.float32(3.7929866)]
2680,CHEMBL93268,[np.float32(nan)]
2681,CHEMBL90593,[np.float32(7.8908896)]
2682,CHEMBL386630,[np.float32(7.787576)]
2683,CHEMBL604608,[np.float32(7.427521)]
2684,CHEMBL1615372,[np.float32(7.415926)]
2685,CHEMBL3989543,[np.float32(7.262849)]
2686,CHEMBL12713,[np.float32(7.252009)]
2687,CHEMBL1294,[np.float32(7.2247677)]
2688,CHEMBL941,[np.float32(6.920262)]
2689,CHEMBL3414621,[np.float32(6.912015)]
2690,CHEMBL1200946,[np.float32(6.8782196)]
2691,CHEMBL1200331,[np.float32(6.8470798)]
2692,CHEMBL205596,[np.float32(6.8198524)]
2693,CHEMBL5315121,[np.float32(6.779394)]
2694,CHEMBL3936761,[np.float32(6.749987)]
2695,CHEMBL1265,[np.float32(6.620546)]
2696,CHEMBL1200950,[np.float32(6.602427)]
2697,CHEMBL245807,[np.float32(6.5589843)]
2698,CHEMBL779,[np.float32(6.515816)]
2699,CHEMBL571,[np.float32(6.5156856)]
2700,CHEMBL434200,[np.float32(6.4907737)]
2701,CHEMBL248702,[np.float32(6.4752803)]
2702,CHEMBL277522,[np.float32(6.4678106)]
2703,CHEMBL361812,[np.float32(6.356501)]
2704,CHEMBL969,[np.float32(6.317708)]
2705,CHEMBL516,[np.float32(6.2492833)]
2706,CHEMBL1194325,[np.float32(6.143023)]
2707,CHEMBL723,[np.float32(6.1103964)]
2708,CHEMBL94,[np.float32(6.1100883)]
2709,CHEMBL1027,[np.float32(6.0962076)]
2710,CHEMBL2111097,[np.float32(6.04153)]
2711,CHEMBL1237,[np.float32(5.991371)]
2712,CHEMBL852,[np.float32(5.981676)]
2713,CHEMBL729,[np.float32(5.9721303)]
2714,CHEMBL289480,[np.float32(5.8417993)]
2715,CHEMBL465026,[np.float32(5.81162)]
2716,CHEMBL1201772,[np.float32(5.7718487)]
2717,CHEMBL626,[np.float32(5.74379)]
2718,CHEMBL4303060,[np.float32(5.742948)]
2719,CHEMBL2142890,[np.float32(5.708115)]
2720,CHEMBL1200729,[np.float32(nan)]
2721,CHEMBL5314359,[np.float32(nan)]
2722,CHEMBL3833389,[np.float32(6.732049)]
2723,CHEMBL434394,[np.float32(6.6001134)]
2724,CHEMBL1200437,[np.float32(6.3645253)]
2725,CHEMBL475534,[np.float32(6.269887)]
2726,CHEMBL1201758,[np.float32(6.1999707)]
2727,CHEMBL159226,[np.float32(5.85474)]
2728,CHEMBL551466,[np.float32(5.7600727)]
2729,CHEMBL1201044,[np.float32(5.7055135)]
2730,CHEMBL1138,[np.float32(5.625713)]
2731,CHEMBL1454,[np.float32(5.6189995)]
2732,CHEMBL460,[np.float32(5.57538)]
2733,CHEMBL1568057,[np.float32(5.555477)]
2734,CHEMBL4303214,[np.float32(5.532615)]
2735,CHEMBL517712,[np.float32(5.483575)]
2736,CHEMBL3544986,[np.float32(5.481703)]
2737,CHEMBL4594262,[np.float32(5.460632)]
2738,CHEMBL8085,[np.float32(5.442818)]
2739,CHEMBL1200675,[np.float32(5.4150305)]
2740,CHEMBL684,[np.float32(5.384912)]
2741,CHEMBL1194666,[np.float32(5.3804154)]
2742,CHEMBL227529,[np.float32(5.3233314)]
2743,CHEMBL671,[np.float32(5.2912736)]
2744,CHEMBL1201124,[np.float32(5.2468333)]
2745,CHEMBL1200875,[np.float32(5.246082)]
2746,CHEMBL1375743,[np.float32(5.205501)]
2747,CHEMBL279516,[np.float32(5.16124)]
2748,CHEMBL1201156,[np.float32(5.145769)]
2749,CHEMBL2010507,[np.float32(5.1176496)]
2750,CHEMBL1615779,[np.float32(5.03268)]
2751,CHEMBL4297165,[np.float32(5.0136037)]
